imageName,boxNumber,tl,br,lowerBound,upperBound
WIN_20200131_16_18_27_Pro.jpg,1,275 339,292 356,1,1
WIN_20200131_16_19_14_Pro.jpg,0,316 117,340 143,1,1
WIN_20200131_16_19_14_Pro.jpg,1,259 211,315 260,1,2
WIN_20200131_16_19_14_Pro.jpg,2,385 321,438 372,1,1
WIN_20200131_16_19_22_Pro.jpg,0,32 54,379 427,1,3
WIN_20200131_16_19_22_Pro.jpg,1,394 206,447 260,1,1
WIN_20200131_16_19_23_Pro.jpg,0,35 56,377 425,1,3
WIN_20200131_16_19_23_Pro.jpg,1,392 208,448 259,1,1
WIN_20200131_16_19_48_Pro.jpg,0,319 67,378 117,1,1
WIN_20200131_16_19_48_Pro.jpg,1,348 156,351 160,1,1
WIN_20200131_16_19_48_Pro.jpg,2,420 247,450 276,1,1
WIN_20200131_16_19_48_Pro.jpg,3,308 292,336 318,1,1
WIN_20200131_16_19_48_Pro.jpg,4,179 360,259 445,2,2
WIN_20200131_16_19_58_Pro.jpg,0,416 122,454 169,1,1
WIN_20200131_16_19_58_Pro.jpg,1,123 171,166 209,1,1
WIN_20200131_16_19_58_Pro.jpg,2,263 193,308 236,1,1
WIN_20200131_16_19_58_Pro.jpg,3,261 338,269 346,1,1
WIN_20200131_16_19_58_Pro.jpg,4,212 356,227 368,1,1
WIN_20200131_16_19_58_Pro.jpg,5,112 389,130 407,1,1
WIN_20200131_16_19_58_Pro.jpg,6,143 389,198 444,1,2
WIN_20200131_16_20_02_Pro.jpg,0,252 114,295 153,1,1
WIN_20200131_16_20_02_Pro.jpg,1,52 199,73 216,1,1
WIN_20200131_16_20_02_Pro.jpg,2,43 233,99 281,1,1
WIN_20200131_16_20_02_Pro.jpg,3,291 242,336 284,1,1
WIN_20200131_16_20_02_Pro.jpg,4,136 265,148 281,1,1
WIN_20200131_16_20_11_Pro.jpg,0,48 60,478 469,2,6
WIN_20200131_16_20_15_Pro.jpg,0,39 109,476 463,2,6
WIN_20200131_16_20_25_Pro.jpg,0,417 151,434 167,1,1
WIN_20200131_16_20_25_Pro.jpg,1,120 238,151 269,1,1
WIN_20200131_16_20_25_Pro.jpg,2,304 304,328 326,1,1
WIN_20200131_16_20_29_Pro.jpg,0,204 134,235 165,1,1
WIN_20200131_16_20_29_Pro.jpg,1,212 317,235 340,1,1
WIN_20200131_16_20_29_Pro.jpg,2,407 359,424 377,1,1
WIN_20200131_16_20_57_Pro.jpg,0,413 247,455 281,1,3
WIN_20200131_16_20_57_Pro.jpg,1,307 428,323 444,1,1
WIN_20200131_16_21_14_Pro.jpg,0,321 200,334 209,1,1
WIN_20200131_16_21_14_Pro.jpg,1,248 222,278 249,1,1
WIN_20200131_16_21_14_Pro.jpg,2,211 300,279 365,1,1
WIN_20200131_16_21_14_Pro.jpg,3,115 383,160 425,1,1
WIN_20200131_16_21_18_Pro.jpg,0,265 233,295 261,1,1
WIN_20200131_16_21_18_Pro.jpg,1,44 252,82 296,1,1
WIN_20200131_16_21_18_Pro.jpg,2,341 268,353 279,1,1
WIN_20200131_16_21_18_Pro.jpg,3,156 269,226 330,1,1
WIN_20200131_16_22_25_Pro.jpg,0,385 127,423 163,1,1
WIN_20200131_16_22_30_Pro.jpg,0,421 299,456 333,1,1
WIN_20200131_16_22_38_Pro.jpg,0,68 76,262 266,1,3
WIN_20200131_16_22_38_Pro.jpg,1,395 153,462 219,1,1
WIN_20200131_16_22_38_Pro.jpg,2,147 278,242 363,2,2
WIN_20200131_16_22_38_Pro.jpg,3,232 339,267 372,1,1
WIN_20200131_16_22_38_Pro.jpg,4,348 359,371 380,1,1
WIN_20200131_16_22_38_Pro.jpg,5,176 373,199 395,1,1
WIN_20200131_16_23_54_Pro.jpg,0,190 57,247 81,1,1
WIN_20200131_16_23_54_Pro.jpg,1,300 99,328 125,1,1
WIN_20200131_16_23_54_Pro.jpg,2,145 106,166 125,1,1
WIN_20200131_16_23_54_Pro.jpg,3,360 111,375 125,1,1
WIN_20200131_16_23_54_Pro.jpg,4,281 156,334 204,1,1
WIN_20200131_16_23_54_Pro.jpg,5,165 208,191 231,1,1
WIN_20200131_16_23_54_Pro.jpg,6,373 212,391 231,1,1
WIN_20200131_16_23_54_Pro.jpg,7,389 212,476 286,5,7
WIN_20200131_16_23_54_Pro.jpg,8,283 213,319 251,1,1
WIN_20200131_16_23_54_Pro.jpg,9,148 235,162 247,1,1
WIN_20200131_16_23_54_Pro.jpg,10,81 242,114 268,1,1
WIN_20200131_16_23_54_Pro.jpg,11,293 270,332 308,1,1
WIN_20200131_16_23_54_Pro.jpg,12,345 277,353 284,1,1
WIN_20200131_16_23_54_Pro.jpg,13,74 279,146 336,2,3
WIN_20200131_16_23_54_Pro.jpg,14,239 285,276 323,1,1
WIN_20200131_16_23_54_Pro.jpg,15,306 315,341 352,1,2
WIN_20200131_16_23_54_Pro.jpg,16,236 331,259 353,1,1
WIN_20200131_16_23_54_Pro.jpg,17,342 341,375 365,2,2
WIN_20200131_16_23_54_Pro.jpg,18,72 344,123 407,1,2
WIN_20200131_16_23_54_Pro.jpg,19,284 354,327 392,1,1
WIN_20200131_16_23_54_Pro.jpg,20,216 366,247 397,1,1
WIN_20200131_16_23_54_Pro.jpg,21,168 373,179 385,1,1
WIN_20200131_16_23_54_Pro.jpg,22,388 381,430 420,1,1
WIN_20200131_16_23_54_Pro.jpg,23,262 409,309 457,1,2
WIN_20200131_16_23_54_Pro.jpg,24,175 414,267 462,2,2
WIN_20200131_16_24_03_Pro.jpg,0,300 82,323 100,1,1
WIN_20200131_16_24_03_Pro.jpg,1,383 96,416 123,1,1
WIN_20200131_16_24_03_Pro.jpg,2,144 124,176 155,1,1
WIN_20200131_16_24_03_Pro.jpg,3,90 155,163 207,2,4
WIN_20200131_16_24_03_Pro.jpg,4,231 161,255 185,1,1
WIN_20200131_16_24_03_Pro.jpg,5,204 163,219 177,1,1
WIN_20200131_16_24_03_Pro.jpg,6,403 186,432 212,1,1
WIN_20200131_16_24_03_Pro.jpg,7,42 194,96 245,1,2
WIN_20200131_16_24_03_Pro.jpg,8,333 215,384 263,1,1
WIN_20200131_16_24_03_Pro.jpg,9,441 235,454 247,1,1
WIN_20200131_16_24_03_Pro.jpg,10,295 250,331 286,1,1
WIN_20200131_16_24_03_Pro.jpg,11,204 265,246 301,1,1
WIN_20200131_16_24_03_Pro.jpg,12,105 269,115 279,1,1
WIN_20200131_16_24_03_Pro.jpg,13,177 290,200 311,1,1
WIN_20200131_16_24_03_Pro.jpg,14,256 295,295 331,1,1
WIN_20200131_16_24_03_Pro.jpg,15,129 302,162 331,1,1
WIN_20200131_16_24_03_Pro.jpg,16,367 309,384 328,1,1
WIN_20200131_16_24_03_Pro.jpg,17,53 311,130 379,2,2
WIN_20200131_16_24_03_Pro.jpg,18,300 329,309 335,1,1
WIN_20200131_16_24_03_Pro.jpg,19,347 336,429 407,6,8
WIN_20200131_16_24_03_Pro.jpg,20,183 344,223 382,1,1
WIN_20200131_16_24_03_Pro.jpg,21,116 359,165 410,1,1
WIN_20200131_16_24_03_Pro.jpg,22,239 374,260 402,2,2
WIN_20200131_16_24_03_Pro.jpg,23,221 436,270 466,1,1
WIN_20200131_16_24_56_Pro.jpg,0,37 68,302 324,3,5
WIN_20200131_16_24_56_Pro.jpg,1,325 133,400 202,4,5
WIN_20200131_16_24_56_Pro.jpg,2,386 195,394 203,1,1
WIN_20200131_16_24_56_Pro.jpg,3,409 241,459 290,1,1
WIN_20200131_16_24_56_Pro.jpg,4,340 244,366 268,1,1
WIN_20200131_16_24_56_Pro.jpg,5,308 328,331 350,1,1
WIN_20200131_16_24_56_Pro.jpg,6,229 366,307 438,1,2
WIN_20200131_16_24_56_Pro.jpg,7,313 426,319 431,1,1
WIN_20200131_16_25_05_Pro.jpg,0,131 50,435 284,3,5
WIN_20200131_16_25_05_Pro.jpg,1,353 280,435 335,4,5
WIN_20200131_16_25_05_Pro.jpg,2,93 299,166 369,1,2
WIN_20200131_16_25_05_Pro.jpg,3,295 325,323 350,1,1
WIN_20200131_16_25_05_Pro.jpg,4,201 336,224 359,1,1
WIN_20200131_16_25_05_Pro.jpg,5,376 338,383 345,1,1
WIN_20200131_16_25_05_Pro.jpg,6,311 387,363 434,1,1
WIN_20200131_16_25_33_Pro.jpg,0,119 277,132 291,1,1
WIN_20200131_16_25_33_Pro.jpg,1,248 277,296 323,1,1
WIN_20200131_16_25_33_Pro.jpg,2,96 341,119 363,1,1
WIN_20200131_16_25_33_Pro.jpg,3,292 346,320 373,1,1
WIN_20200131_16_25_48_Pro.jpg,0,328 77,347 93,1,1
WIN_20200131_16_25_48_Pro.jpg,1,289 82,327 117,1,1
WIN_20200131_16_25_48_Pro.jpg,2,169 106,195 130,1,1
WIN_20200131_16_25_48_Pro.jpg,3,231 168,256 187,1,1
WIN_20200131_16_25_48_Pro.jpg,4,265 183,428 291,2,2
WIN_20200131_16_25_48_Pro.jpg,5,65 235,128 298,1,1
WIN_20200131_16_25_48_Pro.jpg,6,442 269,459 286,1,1
WIN_20200131_16_25_48_Pro.jpg,7,148 277,195 321,1,1
WIN_20200131_16_25_48_Pro.jpg,8,384 282,457 354,1,1
WIN_20200131_16_25_48_Pro.jpg,9,327 391,363 424,1,2
WIN_20200131_16_25_48_Pro.jpg,10,252 426,263 439,1,1
WIN_20200131_16_26_08_Pro.jpg,0,32 51,483 402,2,8
WIN_20200131_16_26_08_Pro.jpg,1,128 116,154 138,1,1
WIN_20200131_16_26_08_Pro.jpg,2,324 272,334 283,1,1
WIN_20200131_16_26_08_Pro.jpg,3,85 283,153 340,2,2
WIN_20200131_16_26_18_Pro.jpg,0,328 86,393 126,3,6
WIN_20200131_16_26_18_Pro.jpg,1,304 87,326 108,1,1
WIN_20200131_16_26_18_Pro.jpg,2,269 113,337 175,4,4
WIN_20200131_16_26_18_Pro.jpg,3,140 116,225 167,2,2
WIN_20200131_16_26_18_Pro.jpg,4,240 117,255 131,1,1
WIN_20200131_16_26_18_Pro.jpg,5,396 131,414 148,1,1
WIN_20200131_16_26_18_Pro.jpg,6,340 134,371 166,1,1
WIN_20200131_16_26_18_Pro.jpg,7,85 142,96 153,1,1
WIN_20200131_16_26_18_Pro.jpg,8,367 155,432 203,3,4
WIN_20200131_16_26_18_Pro.jpg,9,179 202,223 245,1,1
WIN_20200131_16_26_18_Pro.jpg,10,339 211,387 258,1,1
WIN_20200131_16_26_18_Pro.jpg,11,117 216,126 223,1,1
WIN_20200131_16_26_18_Pro.jpg,12,136 229,159 250,1,1
WIN_20200131_16_26_18_Pro.jpg,13,56 256,83 280,1,1
WIN_20200131_16_26_18_Pro.jpg,14,111 273,151 314,1,1
WIN_20200131_16_26_18_Pro.jpg,15,431 274,472 313,1,1
WIN_20200131_16_26_18_Pro.jpg,16,52 286,79 310,1,1
WIN_20200131_16_26_18_Pro.jpg,17,274 288,387 417,6,9
WIN_20200131_16_26_18_Pro.jpg,18,384 313,408 337,1,1
WIN_20200131_16_26_18_Pro.jpg,19,241 343,263 364,1,1
WIN_20200131_16_26_18_Pro.jpg,20,108 380,124 396,1,1
WIN_20200131_16_26_18_Pro.jpg,21,359 405,387 431,1,1
WIN_20200131_16_26_53_Pro.jpg,0,213 69,235 86,1,1
WIN_20200131_16_26_53_Pro.jpg,1,70 124,449 466,6,15
WIN_20200131_16_26_53_Pro.jpg,2,358 137,391 161,1,2
WIN_20200131_16_26_53_Pro.jpg,3,404 149,427 174,1,1
WIN_20200131_16_26_53_Pro.jpg,4,436 275,471 307,1,1
WIN_20200131_16_26_57_Pro.jpg,0,41 75,412 457,6,15
WIN_20200131_16_26_57_Pro.jpg,1,411 147,430 166,1,1
WIN_20200131_16_26_57_Pro.jpg,2,398 297,424 327,1,2
WIN_20200131_16_26_57_Pro.jpg,3,403 342,428 364,1,1
WIN_20200131_16_26_57_Pro.jpg,4,289 418,326 453,1,1
WIN_20200131_16_27_11_Pro.jpg,0,146 55,335 222,1,4
WIN_20200131_16_27_11_Pro.jpg,1,139 74,171 98,1,1
WIN_20200131_16_27_11_Pro.jpg,2,105 107,128 129,1,1
WIN_20200131_16_27_11_Pro.jpg,3,84 142,102 158,1,1
WIN_20200131_16_27_11_Pro.jpg,4,288 196,315 225,1,1
WIN_20200131_16_27_11_Pro.jpg,5,56 202,88 264,3,3
WIN_20200131_16_27_11_Pro.jpg,6,355 229,391 265,1,1
WIN_20200131_16_27_11_Pro.jpg,7,207 231,240 262,1,1
WIN_20200131_16_27_11_Pro.jpg,8,330 237,337 242,1,1
WIN_20200131_16_27_11_Pro.jpg,9,276 241,315 288,2,3
WIN_20200131_16_27_11_Pro.jpg,10,259 316,284 337,1,2
WIN_20200131_16_27_11_Pro.jpg,11,222 351,259 386,1,2
WIN_20200131_16_27_11_Pro.jpg,12,355 353,383 379,1,1
WIN_20200131_16_27_11_Pro.jpg,13,132 400,186 446,1,1
WIN_20200131_16_27_11_Pro.jpg,14,311 440,320 451,1,1
WIN_20200131_16_27_15_Pro.jpg,0,267 52,298 73,1,1
WIN_20200131_16_27_15_Pro.jpg,1,221 57,245 76,1,1
WIN_20200131_16_27_15_Pro.jpg,2,219 61,422 223,1,4
WIN_20200131_16_27_15_Pro.jpg,3,183 70,202 86,1,1
WIN_20200131_16_27_15_Pro.jpg,4,100 106,150 161,3,3
WIN_20200131_16_27_15_Pro.jpg,5,220 213,255 243,1,1
WIN_20200131_16_27_15_Pro.jpg,6,308 229,335 255,1,1
WIN_20200131_16_27_15_Pro.jpg,7,260 256,305 302,3,3
WIN_20200131_16_27_15_Pro.jpg,8,339 293,375 327,1,1
WIN_20200131_16_27_15_Pro.jpg,9,214 306,238 332,1,2
WIN_20200131_16_27_15_Pro.jpg,10,48 310,95 360,1,1
WIN_20200131_16_27_15_Pro.jpg,11,151 318,194 347,1,2
WIN_20200131_16_27_15_Pro.jpg,12,264 393,292 419,1,1
WIN_20200131_16_27_15_Pro.jpg,13,179 432,192 446,1,1
WIN_20200131_16_27_29_Pro.jpg,0,39 88,354 419,2,3
WIN_20200131_16_27_29_Pro.jpg,1,352 167,395 210,1,1
WIN_20200131_16_27_29_Pro.jpg,2,400 221,416 238,1,1
WIN_20200131_16_27_29_Pro.jpg,3,411 345,440 374,1,1
WIN_20200131_16_27_29_Pro.jpg,4,288 387,323 419,1,1
WIN_20200131_16_27_32_Pro.jpg,0,40 66,363 399,2,3
WIN_20200131_16_27_32_Pro.jpg,1,371 206,415 249,1,1
WIN_20200131_16_27_32_Pro.jpg,2,404 269,423 284,1,1
WIN_20200131_16_27_32_Pro.jpg,3,369 389,400 419,1,1
WIN_20200131_16_27_32_Pro.jpg,4,240 393,274 425,1,1
WIN_20200207_15_51_32_Pro.jpg,0,411 197,432 217,1,1
WIN_20200207_15_51_32_Pro.jpg,1,97 218,108 228,1,1
WIN_20200207_15_51_32_Pro.jpg,2,71 242,88 257,1,1
WIN_20200207_15_51_32_Pro.jpg,3,251 244,270 264,1,1
WIN_20200207_15_51_32_Pro.jpg,4,84 276,105 293,1,1
WIN_20200207_15_51_32_Pro.jpg,5,174 286,187 299,1,1
WIN_20200207_15_51_32_Pro.jpg,6,265 286,291 312,1,1
WIN_20200207_15_51_32_Pro.jpg,7,334 294,363 320,1,1
WIN_20200207_15_51_32_Pro.jpg,8,228 298,245 317,1,1
WIN_20200207_15_51_32_Pro.jpg,9,302 327,311 333,1,1
WIN_20200207_15_51_32_Pro.jpg,10,58 342,65 347,1,1
WIN_20200207_15_51_32_Pro.jpg,11,202 350,225 371,1,1
WIN_20200207_15_51_32_Pro.jpg,12,100 360,122 377,1,1
WIN_20200207_15_51_32_Pro.jpg,13,105 407,126 429,1,1
WIN_20200207_15_51_32_Pro.jpg,14,238 442,258 462,1,1
WIN_20200207_15_51_32_Pro.jpg,15,267 453,280 465,1,1
WIN_20200207_15_51_44_Pro.jpg,0,151 61,202 104,1,1
WIN_20200207_15_51_44_Pro.jpg,1,418 128,434 143,1,1
WIN_20200207_15_51_44_Pro.jpg,2,183 141,212 169,1,1
WIN_20200207_15_51_44_Pro.jpg,3,341 167,363 186,1,1
WIN_20200207_15_51_44_Pro.jpg,4,103 182,145 216,1,2
WIN_20200207_15_51_44_Pro.jpg,5,339 194,365 219,1,1
WIN_20200207_15_51_44_Pro.jpg,6,431 199,456 219,1,1
WIN_20200207_15_51_44_Pro.jpg,7,169 229,214 273,1,1
WIN_20200207_15_51_44_Pro.jpg,8,388 242,405 258,1,1
WIN_20200207_15_51_44_Pro.jpg,9,71 297,92 317,1,1
WIN_20200207_15_51_44_Pro.jpg,10,28 309,39 323,1,1
WIN_20200207_15_51_44_Pro.jpg,11,318 313,341 335,1,1
WIN_20200207_15_51_44_Pro.jpg,12,114 325,134 346,1,1
WIN_20200207_15_51_44_Pro.jpg,13,363 330,378 347,1,1
WIN_20200207_15_51_44_Pro.jpg,14,276 353,285 362,1,1
WIN_20200207_15_51_44_Pro.jpg,15,345 359,368 380,1,1
WIN_20200207_15_51_44_Pro.jpg,16,191 368,214 391,1,1
WIN_20200207_15_51_44_Pro.jpg,17,302 370,329 393,1,2
WIN_20200207_15_51_44_Pro.jpg,18,418 380,442 403,1,1
WIN_20200207_15_51_44_Pro.jpg,19,149 387,177 412,1,1
WIN_20200207_15_51_44_Pro.jpg,20,250 428,270 445,1,1
WIN_20200207_15_51_44_Pro.jpg,21,334 443,346 454,1,1
WIN_20200207_15_51_49_Pro.jpg,0,300 55,349 98,1,1
WIN_20200207_15_51_49_Pro.jpg,1,183 106,224 148,1,2
WIN_20200207_15_51_49_Pro.jpg,2,274 131,302 157,1,1
WIN_20200207_15_51_49_Pro.jpg,3,45 154,57 168,1,1
WIN_20200207_15_51_49_Pro.jpg,4,84 176,106 196,1,1
WIN_20200207_15_51_49_Pro.jpg,5,193 190,240 234,1,1
WIN_20200207_15_51_49_Pro.jpg,6,95 223,115 243,1,1
WIN_20200207_15_51_49_Pro.jpg,7,380 247,400 264,1,1
WIN_20200207_15_51_49_Pro.jpg,8,465 263,482 277,1,1
WIN_20200207_15_51_49_Pro.jpg,9,356 265,382 291,1,1
WIN_20200207_15_51_49_Pro.jpg,10,76 294,102 318,1,1
WIN_20200207_15_51_49_Pro.jpg,11,124 306,146 326,1,1
WIN_20200207_15_51_49_Pro.jpg,12,422 325,446 347,1,2
WIN_20200207_15_51_49_Pro.jpg,13,363 330,380 347,1,1
WIN_20200207_15_51_49_Pro.jpg,14,204 342,213 352,1,1
WIN_20200207_15_51_49_Pro.jpg,15,258 342,281 364,1,1
WIN_20200207_15_51_49_Pro.jpg,16,205 375,230 398,1,2
WIN_20200207_15_51_49_Pro.jpg,17,282 378,298 394,1,1
WIN_20200207_15_51_49_Pro.jpg,18,127 383,147 403,1,1
WIN_20200207_15_51_49_Pro.jpg,19,245 392,268 414,1,1
WIN_20200207_15_51_49_Pro.jpg,20,183 448,195 459,1,1
WIN_20200207_15_51_49_Pro.jpg,21,285 451,308 477,1,1
WIN_20200207_15_52_03_Pro.jpg,0,244 81,262 98,1,1
WIN_20200207_15_52_03_Pro.jpg,1,77 185,96 202,1,1
WIN_20200207_15_52_03_Pro.jpg,2,126 185,172 226,1,2
WIN_20200207_15_52_03_Pro.jpg,3,67 244,94 269,1,1
WIN_20200207_15_52_03_Pro.jpg,4,36 265,59 287,1,1
WIN_20200207_15_52_03_Pro.jpg,5,338 265,361 285,1,1
WIN_20200207_15_52_03_Pro.jpg,6,124 271,148 296,1,1
WIN_20200207_15_52_03_Pro.jpg,7,195 276,225 305,1,1
WIN_20200207_15_52_03_Pro.jpg,8,71 310,91 327,1,1
WIN_20200207_15_52_03_Pro.jpg,9,172 314,427 488,1,3
WIN_20200207_15_52_03_Pro.jpg,10,121 408,139 425,1,1
WIN_20200207_15_52_13_Pro.jpg,0,290 78,297 84,1,1
WIN_20200207_15_52_13_Pro.jpg,1,261 96,275 107,1,1
WIN_20200207_15_52_13_Pro.jpg,2,474 197,489 208,1,1
WIN_20200207_15_52_13_Pro.jpg,3,142 211,160 228,1,1
WIN_20200207_15_52_13_Pro.jpg,4,365 265,385 282,1,1
WIN_20200207_15_52_13_Pro.jpg,5,71 279,112 314,1,1
WIN_20200207_15_52_13_Pro.jpg,6,427 286,443 299,1,1
WIN_20200207_15_52_13_Pro.jpg,7,148 338,158 350,1,1
WIN_20200207_15_52_13_Pro.jpg,8,77 342,96 362,1,1
WIN_20200207_15_52_17_Pro.jpg,0,114 135,153 175,1,1
WIN_20200207_15_52_17_Pro.jpg,1,227 150,243 166,1,1
WIN_20200207_15_52_17_Pro.jpg,2,68 173,93 192,1,1
WIN_20200207_15_52_17_Pro.jpg,3,398 176,411 189,1,1
WIN_20200207_15_52_17_Pro.jpg,4,119 224,131 235,1,1
WIN_20200207_15_52_17_Pro.jpg,5,303 354,323 371,1,1
WIN_20200207_15_52_17_Pro.jpg,6,429 398,441 409,1,1
WIN_20200207_15_52_17_Pro.jpg,7,324 412,339 427,1,1
WIN_20200207_15_52_27_Pro.jpg,0,239 128,260 146,1,1
WIN_20200207_15_52_27_Pro.jpg,1,430 149,456 170,1,1
WIN_20200207_15_52_27_Pro.jpg,2,398 211,419 228,1,1
WIN_20200207_15_52_27_Pro.jpg,3,167 226,188 246,1,1
WIN_20200207_15_52_27_Pro.jpg,4,26 245,42 264,1,1
WIN_20200207_15_52_27_Pro.jpg,5,335 288,358 308,1,1
WIN_20200207_15_52_27_Pro.jpg,6,148 291,172 314,1,1
WIN_20200207_15_52_27_Pro.jpg,7,194 297,214 317,1,1
WIN_20200207_15_52_27_Pro.jpg,8,273 336,297 356,1,1
WIN_20200207_15_52_27_Pro.jpg,9,284 378,304 397,1,1
WIN_20200207_15_52_27_Pro.jpg,10,116 392,129 405,1,1
WIN_20200207_15_52_27_Pro.jpg,11,365 403,385 421,1,1
WIN_20200207_15_52_27_Pro.jpg,12,148 410,163 427,1,1
WIN_20200207_15_52_31_Pro.jpg,0,132 73,152 92,1,1
WIN_20200207_15_52_31_Pro.jpg,1,227 176,249 196,1,1
WIN_20200207_15_52_31_Pro.jpg,2,356 177,376 196,1,1
WIN_20200207_15_52_31_Pro.jpg,3,156 197,181 220,1,1
WIN_20200207_15_52_31_Pro.jpg,4,57 226,69 237,1,1
WIN_20200207_15_52_31_Pro.jpg,5,180 235,202 255,1,1
WIN_20200207_15_52_31_Pro.jpg,6,55 262,73 276,1,1
WIN_20200207_15_52_31_Pro.jpg,7,188 318,213 338,1,1
WIN_20200207_15_52_31_Pro.jpg,8,439 336,465 359,1,1
WIN_20200207_15_52_31_Pro.jpg,9,268 341,289 361,1,1
WIN_20200207_15_52_31_Pro.jpg,10,371 345,390 365,1,1
WIN_20200207_15_52_31_Pro.jpg,11,158 350,179 368,1,1
WIN_20200207_15_52_31_Pro.jpg,12,183 428,203 445,1,1
WIN_20200207_15_52_42_Pro.jpg,0,343 235,371 261,1,1
WIN_20200207_15_52_42_Pro.jpg,1,447 247,471 273,1,2
WIN_20200207_15_52_42_Pro.jpg,2,95 258,113 273,1,1
WIN_20200207_15_52_42_Pro.jpg,3,465 271,488 292,1,1
WIN_20200207_15_52_42_Pro.jpg,4,194 291,216 311,1,1
WIN_20200207_15_52_42_Pro.jpg,5,93 354,120 373,2,2
WIN_20200207_15_52_42_Pro.jpg,6,329 363,363 397,1,1
WIN_20200207_15_52_42_Pro.jpg,7,119 406,138 423,1,1
WIN_20200207_15_52_42_Pro.jpg,8,186 416,208 436,1,1
WIN_20200207_15_52_42_Pro.jpg,9,361 422,387 447,1,1
WIN_20200207_15_52_42_Pro.jpg,10,228 443,246 460,1,1
WIN_20200207_15_52_46_Pro.jpg,0,182 124,201 141,1,1
WIN_20200207_15_52_46_Pro.jpg,1,84 165,105 185,1,1
WIN_20200207_15_52_46_Pro.jpg,2,46 210,62 224,1,1
WIN_20200207_15_52_46_Pro.jpg,3,187 225,209 245,1,1
WIN_20200207_15_52_46_Pro.jpg,4,60 270,82 289,1,1
WIN_20200207_15_52_46_Pro.jpg,5,54 317,73 334,1,1
WIN_20200207_15_52_46_Pro.jpg,6,299 332,325 358,1,1
WIN_20200207_15_52_46_Pro.jpg,7,163 371,197 405,1,1
WIN_20200207_15_52_46_Pro.jpg,8,125 422,150 447,1,1
WIN_20200207_15_52_46_Pro.jpg,9,329 422,354 449,1,3
WIN_20200207_15_52_46_Pro.jpg,10,316 448,340 470,1,1
WIN_20200207_15_52_53_Pro.jpg,0,260 43,283 63,1,1
WIN_20200207_15_52_53_Pro.jpg,1,398 100,416 118,1,1
WIN_20200207_15_52_53_Pro.jpg,2,141 102,168 128,1,1
WIN_20200207_15_52_53_Pro.jpg,3,363 116,380 135,2,2
WIN_20200207_15_52_53_Pro.jpg,4,364 211,386 228,1,1
WIN_20200207_15_52_53_Pro.jpg,5,342 215,358 231,1,1
WIN_20200207_15_52_53_Pro.jpg,6,229 253,245 267,1,1
WIN_20200207_15_52_53_Pro.jpg,7,428 271,461 302,1,1
WIN_20200207_15_52_53_Pro.jpg,8,354 280,368 294,1,1
WIN_20200207_15_52_53_Pro.jpg,9,187 283,205 302,1,1
WIN_20200207_15_52_53_Pro.jpg,10,361 297,386 320,1,1
WIN_20200207_15_52_53_Pro.jpg,11,28 303,42 315,1,1
WIN_20200207_15_52_53_Pro.jpg,12,180 330,189 338,1,1
WIN_20200207_15_52_53_Pro.jpg,13,319 401,350 428,1,1
WIN_20200207_15_52_53_Pro.jpg,14,372 421,387 435,1,1
WIN_20200207_15_52_53_Pro.jpg,15,182 458,201 475,1,1
WIN_20200207_15_53_13_Pro.jpg,0,235 43,251 63,1,1
WIN_20200207_15_53_13_Pro.jpg,1,159 164,188 193,1,2
WIN_20200207_15_53_13_Pro.jpg,2,52 199,73 217,1,1
WIN_20200207_15_53_13_Pro.jpg,3,83 202,99 219,1,1
WIN_20200207_15_53_13_Pro.jpg,4,251 277,258 285,1,1
WIN_20200207_15_53_13_Pro.jpg,5,470 283,485 298,1,1
WIN_20200207_15_53_13_Pro.jpg,6,309 286,328 303,1,1
WIN_20200207_15_53_13_Pro.jpg,7,47 291,81 324,1,1
WIN_20200207_15_53_13_Pro.jpg,8,174 294,205 326,1,2
WIN_20200207_15_53_13_Pro.jpg,9,339 301,374 337,1,1
WIN_20200207_15_53_13_Pro.jpg,10,430 303,457 326,1,1
WIN_20200207_15_53_13_Pro.jpg,11,412 383,426 395,1,1
WIN_20200207_15_53_13_Pro.jpg,12,258 401,274 415,1,1
WIN_20200207_15_53_13_Pro.jpg,13,126 403,149 424,1,1
WIN_20200207_15_53_13_Pro.jpg,14,362 445,378 460,1,1
WIN_20200207_15_53_22_Pro.jpg,0,341 76,368 101,1,1
WIN_20200207_15_53_22_Pro.jpg,1,402 137,435 166,1,1
WIN_20200207_15_53_22_Pro.jpg,2,382 159,398 175,1,1
WIN_20200207_15_53_22_Pro.jpg,3,156 205,179 226,1,1
WIN_20200207_15_53_22_Pro.jpg,4,354 206,380 229,1,1
WIN_20200207_15_53_22_Pro.jpg,5,214 259,230 275,1,1
WIN_20200207_15_53_22_Pro.jpg,6,143 303,161 320,1,1
WIN_20200207_15_53_22_Pro.jpg,7,365 310,380 323,1,1
WIN_20200207_15_53_22_Pro.jpg,8,415 345,435 361,1,1
WIN_20200207_15_53_22_Pro.jpg,9,98 354,115 370,1,1
WIN_20200207_15_53_22_Pro.jpg,10,228 359,256 382,1,1
WIN_20200207_15_53_22_Pro.jpg,11,348 365,365 382,1,1
WIN_20200207_15_53_22_Pro.jpg,12,395 378,404 388,1,1
WIN_20200207_15_53_22_Pro.jpg,13,170 401,187 418,1,1
WIN_20200207_15_53_22_Pro.jpg,14,395 407,413 424,1,1
WIN_20200207_15_53_26_Pro.jpg,0,225 161,249 182,1,1
